  3414| 10.867045| 47.024637| 4.95|  174.3|F|Cas
  3419| 10.896785|-17.986684| 2.04|   95.9|F|Cet
  3455| 11.047523|-10.609274| 4.77|  210.3|B|Cet
  3456| 11.049647|-38.421979| 5.90|  370.5|A|Scl
  3504| 11.181259| 48.284383| 4.48|  905.6|K|Cas
  3572| 11.412964| 74.988126| 5.64|  291.1|B|Cas
  3632| 11.637400| 15.475612| 5.36|  592.7|B|Psc
  3675| 11.755943| 11.973935| 5.51|  262.9|K|Psc
  3693| 11.834959| 24.267377| 4.08|  181.1|G|And
  3697| 11.848431|  6.740981| 5.98|  452.8|K|Psc
  3721| 11.941749| 74.847587| 5.42|  795.1|K|Cas
  3760| 12.072269|  7.299920| 5.92|  665.3|F|Psc
  3781| 12.146327|-74.923354| 5.09|  205.0|G|Hyi
  3786| 12.170397|  7.585202| 4.44|  304.7|K|Psc
  3801| 12.208306| 50.968192| 4.90|  388.1|K|Cas
  3810| 12.244624| 16.941134| 5.07|   78.0|G|Psc
  3821| 12.271253| 57.816548| 3.46|   19.4|G|Cas
  3881| 12.453457| 41.078955| 4.53|  679.2|A|And
  3885| 12.471287| 27.710311| 5.55|  346.8|G|Psc
  3909| 12.532185|-10.643770| 5.17|   50.4|B|Cet
  3949| 12.671367|-50.986924| 5.24|  248.9|F|Phe
  3951| 12.681552| 64.247581| 5.35|  815.0|K|Cas
  4147| 13.252044| -1.144221| 4.78|  517.5|K|Cet
  4267| 13.646750| 19.188436| 5.80|  366.3|K|Psc
  4288| 13.741750| 23.628446| 5.46|  126.8|B|And
  4292| 13.750804| 58.972797| 4.83|  407.5|B|Cas
  4293| 13.751247|-69.526979| 5.45|  210.3|F|Tuc
  4371| 14.006275|-11.266507| 5.35|  525.8|A|Cet
  4422| 14.166710| 59.181166| 4.62|  206.3|A|Cas
  4427| 14.177088| 60.716750| 2.15|  615.1|G|Cas
  4436| 14.187907| 38.499255| 3.86|  136.4|G|And
  4463| 14.301782| 23.417760| 4.40|  243.3|M|And
  4510| 14.458952| 28.992236| 5.44|  708.7|G|Psc
  4577| 14.651441|-29.357464| 4.30|  679.2|K|Scl
  4587| 14.682865|-11.379939| 5.62|  313.5|G|Cet
  4770| 15.325939|-38.916649| 5.59|  626.9|K|Scl
  4852| 15.609907|-31.552042| 5.50|  226.4|B|Scl
  4889| 15.704527| 31.804337| 5.50|  412.7|K|Psc
  4903| 15.726149| 41.345199| 5.95|  343.2|G|And
  4906| 15.736066|  7.890073| 4.27|  190.6|K|Psc
  4914| 15.760853| -4.836350| 5.40|  407.5|K|Cet
  5081| 16.272298| 14.946004| 5.64|  178.1|F|Psc
  5131| 16.420532| 21.473216| 5.33|  238.0|K|Psc
  5132| 16.423658| 21.465473| 5.55|  221.8|K|Psc
  5165| 16.521277|-46.718490| 3.32|  197.6|F|Phe
  5164| 16.521375| -9.839368| 5.58|  592.7|F|Cet
  5268| 16.827386|-61.775262| 5.36|  278.6|M|Tuc
  5296| 16.942168| -9.785592| 5.71|  155.2|F|Cet
  5300| 16.949272|-41.486935| 5.21|  197.6|M|Phe
  5310| 16.987958| 20.739321| 5.56|  161.4|A|Psc
  5317| 17.002994| 43.942241| 5.04|  196.4|K|And
  5336| 17.053838| 54.924228| 5.17|   24.6|G|Cas
  5346| 17.093100|  5.650221| 5.51|  117.3|K|Psc
  5348| 17.096084|-55.245832| 3.94|  278.6|K|Phe
  5364| 17.146932|-10.181928| 3.46|  117.7|G|Cet
  5372| 17.183997| 86.257118| 4.24|  313.5|B|Cep
  5434| 17.375509| 47.241824| 4.26|  740.9|A|And
  5447| 17.432490| 35.620830| 2.07|  198.8|B|And
  5454| 17.455020| 19.658385| 5.57|  402.5|G|Psc
  5493| 17.578530| 42.081577| 5.67|  171.6|K|And
  5510| 17.639822|  2.445708| 5.97|  905.6|A|Cet
  5518| 17.663606| 68.778688| 5.32|  316.5|B|Cas
  5542| 17.774711| 55.149948| 4.34|  137.6|G|Cas
  5544| 17.778222| 31.424766| 5.15|  562.1|B|Psc
  5550| 17.792871| 37.724138| 5.80|  905.6|K|And
  5571| 17.863309| 21.034676| 4.66|  440.5|A|Psc
  5586| 17.914945| 30.089730| 4.51|  162.2|B|Psc
  5589| 17.922370| 65.018885| 5.57|  362.2|G|Cas
  5594| 17.931427| -2.251025| 5.93|  440.5|A|Cet
  5737| 18.432510|  7.575489| 5.21|  147.5|F|Psc
  5742| 18.437230| 24.583765| 4.67|  379.1|K|Psc
  5778| 18.531867| 16.133542| 5.97|  501.5|F|Psc
  5799| 18.599862| -7.923500| 5.14|   79.5|A|Cet
  5833| 18.704919| -0.974294| 5.70|  143.0|G|Cet
  5862| 18.794032|-45.532097| 4.97|   49.1|A|Phe
  5896| 18.939564|-68.876237| 4.25|   66.7|G|Tuc
  5951| 19.151445| -2.500213| 5.42|  256.7|F|Cet
  6061| 19.449934|  3.614520| 5.13|  220.3|A|Psc
  6193| 19.866575| 27.264087| 4.74|  310.5|G|Psc
  6226| 19.951217| -0.508995| 5.87|  392.8|F|Cet
  6242| 20.020490| 58.231616| 4.95| 2328.6|B|Cas
  6315| 20.280641| 28.738390| 5.23|  343.2|K|Psc
  6411| 20.584971| 45.528757| 4.87|  195.2|K|And
  6514| 20.918983| 37.714990| 5.60|  211.7|M|And
  6537| 21.006047| -8.182754| 3.60|  114.4|F|Cet
  6670| 21.405039|-14.598754| 4.90|  288.5|K|Cet
  6686| 21.452513| 60.235403| 2.66|   99.4|A|Cas
  6692| 21.482934| 68.129947| 4.72|  192.9|A|Cas
  6706| 21.563661| 19.172321| 5.35|   84.9|F|Psc
  6732| 21.673529| 19.240565| 5.50|  307.5|B|Psc
  6748| 21.714818|-13.056534| 5.51|  118.1|B|Cet
  6813| 21.912855| 45.406953| 4.83|   92.4|K|And
  6867| 22.091424|-43.317729| 3.41|  234.5|B|Phe
  6960| 22.400418|-21.629347| 5.11|  221.8|A|Cet
  6999| 22.525425| 47.007377| 5.27|  288.5|A|And
  7007| 22.545596|  6.143933| 4.84|  358.2|K|Psc
  7078| 22.806327| 70.264789| 5.82|   95.3|B|Cas
  7083| 22.812423|-49.073077| 3.93|  147.5|F|Phe
  7097| 22.870808| 15.345831| 3.62|  293.7|F|Psc
  7294| 23.483025| 59.232097| 4.68|  203.8|F|Cas
  7345| 23.657172|-15.676353| 5.62|  200.0|F|Cet
  7450| 23.995655|-15.400216| 5.41|  552.5|A|Cet
  7463| 24.035121|-29.907434| 5.69|  202.5|A|Scl
  7513| 24.199904| 41.406385| 4.10|   43.9|F|And
  7535| 24.274839| 12.141511| 5.54|  110.1|K|Psc
  7588| 24.428132|-57.236660| 0.45|  143.6|K|Eri
  7607| 24.497927| 48.628486| 3.59|  173.4|K|And
  7650| 24.628921| 73.040072| 5.28|  446.6|M|Cas
  7719| 24.837579| 44.386128| 5.01|  241.5|F|And
  7740| 24.919866| 16.405886| 5.98|  452.8|K|Psc
  7818| 25.145017| 40.577106| 4.96|  679.2|M|And
  7884| 25.357948|  5.487604| 4.45|  366.3|A|Psc
  7955| 25.536023|-32.326858| 5.25|  217.3|F|Scl
  7965| 25.585185| 68.043046| 5.57|  446.6|F|Cas
  7981| 25.624791| 20.270151| 5.24|   24.3|K|Psc
  8016| 25.732204| 70.622559| 5.18|  281.0|F|Cas
  8046| 25.832240| 60.551371| 5.78|  905.6|F|Cas
  8068| 25.915064| 50.688766| 4.01|  724.4|K|Per
  8102| 26.021364|-15.939556| 3.49|   11.9|A|Cet
  8198| 26.348286|  9.157641| 4.26|  258.7|K|Psc
  8209| 26.411060|-25.052434| 5.29|   89.3|K|Scl
  8387| 27.045428| 16.955631| 5.86|  286.0|K|Ari
  8497| 27.396630|-10.686181| 4.66|   76.9|G|Cet
  8544| 27.535751| 22.275357| 5.83|  571.9|K|Ari
  8645| 27.865044|-10.334945| 3.74|  258.7|K|Cet
  8704| 27.997114| 55.147405| 5.53| 1018.8|G|Per
  8714| 28.038975| 50.792864| 5.70|  493.9|K|Per
  8796| 28.270416| 29.579397| 3.42|   64.0|A|Tri
  8814| 28.322300| 40.729800| 5.42|  543.3|M|And
  8832| 28.382355| 19.294093| 3.88|  203.8|F|Ari
  8833| 28.388902|  3.187478| 4.61|  190.6|K|Psc
  8837| 28.411749|-46.302446| 4.39|  319.6|F|Phe
  8882| 28.591918|-42.496881| 5.12|  307.5|F|Phe
  8886| 28.598681| 63.670147| 3.35|  440.5|F|Cas
  8903| 28.659788| 20.808299| 2.64|   59.6|K|Ari
  8928| 28.733395|-67.647481| 4.68|  217.3|B|Hyi
  8993| 28.962634| 23.577343| 5.76|  517.5|K|Ari
  9001| 28.976974| 37.277801| 5.89|  987.9|G|And
  9007| 28.986802|-51.609587| 3.69|   57.0|K|Eri
  9009| 29.000016| 68.685265| 4.97|  693.6|G|Cas
  9021| 29.038458| 37.251804| 5.69|  319.6|F|And
  9061| 29.167328|-22.526712| 4.92|  397.6|G|Cet
  9110| 29.337639| 17.817589| 5.09|  652.0|K|Ari
  9153| 29.482398| 23.596096| 4.79|  133.1|K|Ari
  9222| 29.639582| 49.204252| 5.70|  245.1|A|Per
  9236| 29.691133|-61.569924| 2.86|   71.3|K|Hyi
  9326| 29.942451|-20.824575| 5.43|  665.3|K|Cet
  9347| 30.000937|-21.077772| 3.99|  301.9|F|Cet
  9353| 30.037603|  3.097635| 5.89|  101.2|G|Psc
  9440| 30.311651|-30.001566| 5.34|  278.6|K|For
  9459| 30.426677|-44.713390| 5.15|  370.5|A|Phe
  9480| 30.489791| 70.907046| 4.49|  116.8|B|Cas
  9487| 30.511669|  2.763760| 3.82|  139.3|K|Psc
  9505| 30.575309| 54.487549| 4.99|  740.9|A|Per
  9570| 30.741529| 33.284152| 5.50|  370.5|K|Tri
  9573| 30.750786| 64.390023| 5.59| 3622.2|K|Cas
  9589| 30.798357|  0.128454| 5.42|  288.5|B|Cet
  9598| 30.859126| 72.421240| 3.95|  162.2|B|Cas
  9621| 30.913593| 25.935449| 5.64|  172.5|B|Ari
  9631| 30.950513| -0.340146| 5.96|  329.3|G|Cet
  9640| 30.974663| 42.329848| 2.10|  354.3|K|And
  9677| 31.122625|-29.296840| 4.68|  362.2|F|For
  9727| 31.279389| 77.281457| 5.27|  109.4|K|Cas
  9763| 31.381574| 76.115110| 5.22|  423.4|M|Cas
  9836| 31.641302| 22.648404| 5.03|  187.4|K|Ari
  9884| 31.792858| 23.462777| 2.01|   65.9|G|Ari
  9977| 32.121441| 37.859183| 4.78|  197.6|K|And
 10053| 32.355359| 25.939973| 4.98|  319.6|K|Ari
 10064| 32.385504| 34.987392| 3.00|  124.4|F|Tri
 10155| 32.656425| 19.500404| 5.68|  665.3|A|Ari
 10212| 32.838177|  8.570083| 5.64|  138.7|B|Cet
 10234| 32.899340| -1.825349| 5.94|  354.3|K|Cet
 10280| 33.093016| 30.303215| 4.94|  304.7|A|Tri
 10305| 33.197180| -2.393460| 5.65|  150.2|M|Cet
 10306| 33.199933| 21.210983| 5.23|   98.2|A|Ari
 10320| 33.226917|-30.723843| 5.27|  332.7|B|For
 10324| 33.250046|  8.846752| 4.36|  362.2|A|Cet
 10328| 33.263522| 15.279910| 5.72|  543.3|G|Ari
 10340| 33.305587| 44.231689| 4.84|  552.5|K|And
 10366| 33.400082| 51.066233| 5.31|  198.8|K|Per
 10418| 33.560428|-67.841552| 5.57|  740.9|G|Hyi
 10513| 33.868993|-67.746335| 5.67|  465.7|G|Hyi
 10535| 33.928477| 25.043255| 5.57|  156.7|K|Ari
 10540| 33.941399| 25.783099| 5.79|  130.9|G|Ari
 10559| 33.984563| 33.358976| 5.25|  293.7|K|Tri
 10602| 34.127085|-51.512111| 3.56|  154.5|M|Eri
 10642| 34.245790| -6.421856| 5.51|  339.6|F|Cet
 10644| 34.260073| 34.224830| 4.84|   35.4|K|Tri
 10670| 34.328482| 33.847321| 4.03|  117.7|F|Tri
 10718| 34.499254| 57.899808| 5.75|  379.1|K|Per
 10729| 34.519165| 57.516326| 5.99|  708.7|A|Per
 10732| 34.531443| 19.901161| 5.58|  388.1|K|Ari
 10793| 34.737453| 28.642674| 5.29|  350.5|M|Tri
 10819| 34.820199| 47.379988| 5.31|  254.7|G|And
 10944| 35.242387| 50.151542| 5.57|  354.3|G|And
 11001| 35.437596|-68.659424| 4.08|  135.3|K|Hyi
 11021| 35.485979|  0.395692| 5.29| 1304.0|A|Cet
 11046| 35.551695| -0.884740| 5.42|  278.6|A|Cet
 11060| 35.589309| 55.845656| 5.16| 2037.5|B|Per
 11072| 35.635087|-23.816315| 5.19|   71.5|M|For
 11095| 35.718642|-73.645821| 5.99|  316.5|A|Hyi
 11220| 36.103725| 50.006633| 5.19|  374.7|K|And
 11249| 36.204353| 10.610598| 5.48|  603.7|B|Ari
 11258| 36.224977|-60.311629| 5.36|  159.8|A|Hor
 11313| 36.405837| 50.278666| 4.73|  343.2|K|And
 11345| 36.487551|-12.290452| 4.88|  525.8|G|Cet
 11407| 36.746271|-47.703827| 4.24|  525.8|B|Eri
 11432| 36.865784| 31.801349| 5.55|  286.0|B|Tri
 11477| 37.007042|-33.811052| 5.13|  152.3|G|For
 11484| 37.039658|  8.460089| 4.30|  176.2|A|Cet
 11486| 37.041626| 29.669538| 5.29|  155.2|K|Tri
 11548| 37.202244| 29.931584| 5.89|  100.3|A|Tri
 11569| 37.266617| 67.402384| 4.46|  141.7|A|Cas
 11757| 37.917170|-79.109250| 5.27|  291.1|A|Hyi
 11767| 37.946147| 89.264138| 1.97|  428.9|M|UMi
 11783| 38.021988|-15.244320| 4.74|   84.2|G|Cet
 11784| 38.025566| 36.147231| 5.15|  392.8|G|Tri
 11791| 38.039318| -1.034818| 5.36|  265.0|F|Cet
 11867| 38.279329|-34.649923| 5.91|  379.1|F|For
 11918| 38.461302|-28.232340| 4.96|  452.8|F|For
 12002| 38.677457| -7.859288| 5.74|  552.5|A|Cet
 12093| 38.968704|  5.593302| 4.87|  370.5|K|Cet
 12107| 39.000284| -7.831453| 5.53|  517.5|G|Cet
 12122| 39.038652|-30.044964| 5.74|  652.0|M|For
 12153| 39.157286| 12.447846| 5.64|  114.8|G|Ari
 12186| 39.244254|-34.577345| 5.78|   83.2|F|For
 12225| 39.351104|-52.543088| 5.30|  144.9|A|Hor
 12247| 39.424073| -3.396068| 5.65|  316.5|B|Cet
 12288| 39.577482|-30.193883| 5.84|  116.4|G|For
 12332| 39.704162| 21.961445| 5.45|  346.8|G|Ari
 12387| 39.870618|  0.328517| 4.08|  652.0|A|Cet
 12390| 39.890549|-11.871582| 4.83|   88.1|K|Cet
 12394| 39.896765|-68.266948| 4.12|  153.1|G|Hyi
 12413| 39.949664|-42.891633| 4.74|  129.9|G|Eri
 12484| 40.164916|-54.549924| 5.21|  159.0|A|Hor
 12486| 40.166382|-39.855309| 4.11|  145.5|A|Eri
 12489| 40.170972| 27.061009| 5.30|  232.9|A|Ari
 12530| 40.307795| -0.695348| 5.72|   70.6|K|Cet
 12623| 40.562204| 40.194387| 4.91|   80.5|B|Per
 12640| 40.591344| 20.011577| 5.74|  339.6|A|Ari
 12653| 40.638160|-50.800827| 5.40|   56.2|M|Hor
 12692| 40.761678| 55.106071| 5.76|  417.9|F|Per
 12706| 40.825519|  3.236172| 3.47|   81.9|K|Cet
 12719| 40.862960| 27.707171| 4.65|  370.5|F|Ari
 12768| 41.021492| 44.297055| 5.43|  693.6|A|Per
 12770| 41.030644|-13.858676| 4.24|  440.5|G|Cet
 12777| 41.048700| 49.228666| 4.10|   36.6|F|Per
 12803| 41.137380| 15.311900| 5.78|  479.4|A|Ari
 12828| 41.234889| 10.114220| 4.27|   84.2|G|Cet
 12832| 41.239614| 12.445967| 5.17|  124.9|B|Ari
 12843| 41.274923|-18.572651| 4.47|   45.5|F|Eri
 12871| 41.364386|-63.704532| 5.73|  179.1|K|Hor
 12876| 41.385552|-67.616724| 4.83|  293.7|A|Hyi
 13061| 41.976839| 29.247424| 4.52|  180.1|K|Ari
 13108| 42.133596| 18.283870| 5.83|  501.5|B|Ari
 13141| 42.255696|-62.806592| 5.25|  165.5|K|Hor
 13147| 42.272331|-32.406284| 4.45|  168.9|A|For
 13165| 42.323157| 17.464344| 5.26|  603.7|B|Ari
 13202| 42.475630|-27.942035| 5.39|  552.5|G|For
 13209| 42.495789| 27.260790| 3.61|  159.8|A|Ari
 13225| 42.561445|-35.843686| 5.92|  501.5|F|For
 13244| 42.618904|-75.066881| 4.76|  329.3|K|Hyi
 13254| 42.645476| 38.318908| 4.22|  127.8|G|Per
 13265| 42.668350|-35.675717| 5.48|  534.4|F|For
 13268| 42.674137| 55.895530| 3.77| 1304.0|F|Per
 13288| 42.759775|-21.003979| 4.76|  182.1|K|Eri
 13327| 42.873200| 15.082127| 5.52|  479.4|G|Ari
 13328| 42.878462| 35.059894| 4.56|  407.5|K|Per
 13473| 43.393138|-38.437087| 5.93|  194.0|K|For
 13490| 43.427409| 38.337679| 5.34|  234.5|B|Per
 13531| 43.564427| 52.762490| 3.93|  247.0|K|Per
 13654| 43.952095| 18.331676| 5.76|  402.5|M|Ari
 13701| 44.106682| -8.897610| 3.89|  133.1|G|Eri
 13702| 44.108260| 18.023651| 5.58|  115.6|M|Ari
 13775| 44.322002| 31.934294| 5.10|  388.1|K|Per
 13782| 44.348755|-23.862077| 5.44|  159.0|G|Eri
 13834| 44.521147| 20.668810| 5.80|  103.8|K|Ari
 13835| 44.523700|-23.606138| 5.82|  652.0|F|Eri
 13847| 44.565482|-40.304735| 2.88|  161.4|F|Eri
 13879| 44.690210| 39.662827| 4.68|  326.0|G|Per
 13884| 44.699025|-64.071297| 4.98|  313.5|A|Hor
 13905| 44.765457| 35.183114| 4.94|  350.5|K|Per
 13914| 44.803058| 21.340445| 4.63|  291.1|G|Ari
 13942| 44.900273|-25.274339| 5.69|  105.5|G|For
 13951| 44.921510| -2.464901| 5.56|  332.7|F|Eri
 13954| 44.928735|  8.907401| 4.71|  423.4|A|Cet
 14060| 45.291527| -7.662836| 5.75|  304.7|B|Eri
 14086| 45.406043|-28.090482| 5.88|   99.1|A|For
 14109| 45.475627| 26.462342| 5.91|  214.5|F|Ari
 14131| 45.564156|-71.902495| 5.51|  525.8|F|Hyi
 14135| 45.569913|  4.089925| 2.54|  220.3|K|Cet
 14143| 45.593784|  4.352870| 5.62|  446.6|A|Cet
 14146| 45.598305|-23.624336| 4.08|   86.0|F|Eri
 14168| 45.676080| -7.685463| 5.32|  256.7|G|Eri
 14240| 45.903766|-59.737620| 5.12|  137.6|F|Hor
 14293| 46.068655| -7.600899| 5.26|  140.5|A|Eri
 14328| 46.199126| 53.506450| 2.91|  256.7|G|Per
 14354| 46.293738| 38.840533| 3.32|  326.0|K|Per
 14376| 46.361197| 25.255199| 5.45|  402.5|B|Ari
 14576| 47.042207| 40.955651| 2.09|   92.9|B|Per
 14632| 47.262014| 49.613500| 4.05|   34.4|B|Per
 14668| 47.373455| 44.857889| 3.79|  112.0|F|Per
 14677| 47.403032| 29.077112| 5.74| 1124.1|B|Ari
 14817| 47.822506| 39.611571| 4.61|  304.7|A|Per
 14838| 47.906957| 19.726698| 4.35|  168.0|F|Ari
 14879| 48.017833|-28.989106| 3.80|   46.0|A|For
 14954| 48.193015| -1.195933| 5.07|   72.9|F|Cet
 15110| 48.725478| 21.044629| 4.87|  339.6|G|Ari
 15197| 48.958445| -8.819840| 4.80|  119.9|A|Eri
 15201| 48.988992|-77.388605| 5.51|   95.9|G|Hyi
 15330| 49.435288|-62.576899| 5.53|   39.5|K|Ret
 15338| 49.447216| 44.025082| 5.49|  639.2|A|Per
 15371| 49.546404|-62.507935| 5.24|   39.4|A|Ret
 15382| 49.592065|-22.511150| 4.86|  254.7|G|Eri
 15383| 49.592828| -0.930141| 5.62|  221.8|B|Cet
 15404| 49.657170| 50.222235| 5.16|  525.8|A|Per
 15444| 49.781744| 50.095028| 5.05|  479.4|B|Per
 15457| 49.839745|  3.369971| 4.84|   29.9|K|Cet
 15474| 49.879040|-21.757942| 3.70|  258.7|K|Eri
 15514| 49.982554| 27.071307| 5.91|  205.0|F|Ari
 15547| 50.081585| 77.734901| 5.44|  262.9|K|Cep
 15619| 50.278211|  3.675681| 5.70|  291.1|K|Cet
 15627| 50.306712| 21.147141| 5.27|  459.2|B|Ari
 15648| 50.360863| 43.329652| 4.96|  155.2|K|Per
 15696| 50.549544| 27.607577| 5.55|  958.8|G|Ari
 15737| 50.688634| 20.742105| 5.10|  319.6|F|Ari
 15861| 51.076937| 24.724188| 5.50|  229.6|F|Ari
 15863| 51.080619| 49.861243| 1.79|  592.7|G|Per
 15900| 51.203490|  9.029065| 3.61|  211.7|G|Tau
 16083| 51.792170|  9.732772| 3.73|  221.8|F|Tau
 16112| 51.889024|-35.681339| 5.71|  465.7|F|For
 16244| 52.341793| 49.509019| 4.67|  562.1|A|Per
 16245| 52.342444|-62.938434| 4.71|   70.0|B|Ret
 16322| 52.601983| 11.336481| 5.14|  417.9|A|Tau
 16335| 52.643676| 47.995172| 4.36|  354.3|F|Per
 16341| 52.654374| -5.075163| 4.74|  379.1|K|Eri
 16369| 52.718196| 12.936682| 4.14|  358.2|A|Tau
 16499| 53.109601| 46.057043| 5.30|  118.5|A|Per
 16511| 53.149708|  9.373558| 5.76|  354.3|A|Tau
 16537| 53.235090| -9.458306| 3.72|   10.5|A|Eri
 16611| 53.446866|-21.632816| 4.26|  296.4|K|Eri
 16664| 53.610930| 24.464475| 5.95|  517.5|A|Tau
 16803| 54.072467|-17.467041| 5.24|  472.5|F|Eri
 16826| 54.122334| 48.192701| 4.32|  693.6|K|Per
 16852| 54.218829|  0.402833| 4.29|   44.7|B|Tau
 17027| 54.754690| -5.625707| 5.97|  114.8|K|Eri
 17103| 54.963099|  3.056843| 5.55|  402.5|B|Tau
 17167| 55.159721| -5.210697| 5.53|  740.9|K|Eri
 17304| 55.562080|-31.938396| 4.99|  724.4|A|For
 17309| 55.578937| 19.700286| 5.68|  407.5|G|Tau
 17313| 55.594348| 33.965039| 4.97|  931.4|B|Per
 17358| 55.731175| 47.787653| 3.01|  525.8|M|Per
 17378| 55.812317| -9.765199| 3.52|   29.5|B|Eri
 17440| 56.048145|-64.807094| 3.84|   99.7|K|Ret
 17448| 56.079693| 32.288273| 3.84| 1481.8|K|Per
 17457| 56.127117| -1.163078| 5.24|  652.0|F|Eri
 17489| 56.200842| 24.289577| 5.45|  332.7|A|Tau
 17499| 56.218848| 24.113448| 3.72|  370.5|G|Tau
 17506| 56.235261| -0.296716| 5.56|  350.5|M|Eri
 17527| 56.290528| 24.839373| 5.66|  366.3|B|Tau
 17529| 56.298514| 42.578544| 3.77|  552.5|K|Per
 17531| 56.302009| 24.467379| 4.30|  370.5|F|Tau
 17563| 56.418460|  6.050029| 5.34|  592.7|K|Tau
 17573| 56.456638| 24.367858| 3.87|  358.2|M|Tau
 17579| 56.476933| 24.554621| 5.76|  388.1|B|Tau
 17593| 56.535427|-12.101735| 4.43|  493.9|B|Eri
 17608| 56.581501| 23.948462| 4.14|  358.2|G|Tau
 17618| 56.614266|-29.338166| 5.91|  329.3|K|For
 17651| 56.712454|-23.248438| 4.22|   58.4|B|Eri
 17678| 56.809298|-74.239243| 3.26|  214.5|B|Hyi
 17702| 56.871101| 24.105242| 2.85|  366.3|K|Tau
